time,delta_mag,error
2455322.789,0.01133,0.00191
2455323.637,-0.001355,0.00136
2455323.645,-0.006205,0.00129
2455323.653,-0.005165,0.0013
2455323.661,-0.001015,0.00131
2455323.686,-0.00941,0.0017
2455323.696,-0.00044,0.00173
2455323.707,-0.00084,0.0017
2455323.717,0.00305,0.00172
2455323.727,-0.00412,0.00172
2455323.738,-0.00426,0.00173
2455323.746,-0.00354,0.00171
2455323.752,-0.01598,0.00172
2455323.757,-0.00352,0.00173
2455323.763,-0.00547,0.00173
2455323.773,-0.0031,0.00174
2455323.784,-0.00525,0.00174
2455323.794,-0.00156,0.00172
2455323.804,-0.00036,0.00172
2455323.815,0.00163,0.00175
2455324.637,-0.000845,0.00134
2455324.646,-0.000015,0.00131
2455324.654,-0.000375,0.00131
2455324.684,-0.00245,0.00171
2455324.694,-0.00417,0.0017
2455324.705,-0.00714,0.00168
2455324.715,0.00033,0.0017
2455324.725,-0.00635,0.00168
2455324.736,-0.01158,0.00171
2455324.744,-0.00543,0.00169
2455324.749,-0.00524,0.00172
2455324.755,-0.00274,0.00169
2455324.761,0.00399,0.00171
2455324.771,-0.00154,0.00171
2455324.781,-0.00548,0.0017
2455324.792,-0.00435,0.00176
2455325.683,0.00723,0.00167
2455325.693,-0.00217,0.00169
2455325.703,-0.00919,0.00171
2455325.714,-0.0086,0.00169
2455325.724,-0.00864,0.00171
2455325.732,-0.00387,0.00172
2455325.741,0.00121,0.0017
2455325.746,-0.00944,0.00172
2455325.752,-0.00457,0.0017
2455325.758,-0.00433,0.0017
2455325.768,-0.00399,0.00172
2455325.778,-0.00529,0.00172
2455325.789,-0.01702,0.00175
2455325.799,-0.00788,0.00171
2455325.809,-0.00275,0.00169
2455326.635,-0.005925,0.00134
2455326.64,-0.005815,0.0013
2455326.645,0.005075,0.00128
2455326.649,-0.003895,0.00131
2455326.654,-0.002965,0.0013
2455326.679,-0.00125,0.0017
2455326.69,0.00288,0.00172
2455326.7,0.00716,0.0017
2455326.711,0.00062,0.00172
2455326.721,-0.00543,0.00172
2455326.731,-0.00008,0.00169
2455326.74,-0.00526,0.00172
2455326.745,-0.00421,0.00177
2455326.751,0.00549,0.0017
2455326.757,0.00384,0.0017
2455326.767,-0.00093,0.0017
2455326.777,-0.0035,0.0017
2455326.788,-0.0065,0.00172
2455326.8,-0.01693,0.00169
2455327.636,-0.008135,0.00136
2455327.64,-0.003405,0.00137
2455327.645,-0.002155,0.00131
2455327.65,-0.005215,0.00132
2455327.674,-0.00764,0.00169
2455327.684,0.00619,0.00171
2455327.695,-0.0017,0.00168
2455327.705,0.00544,0.0017
2455327.715,-0.00625,0.0017
2455327.726,0.00601,0.0017
2455327.734,-0.00146,0.00168
2455327.74,-0.00964,0.00168
2455327.745,0.00331,0.00167
2455327.751,0.00117,0.00167
2455327.761,-0.00062,0.00167
2455327.772,0.00335,0.00168
2455327.782,-0.00977,0.00167
2455327.792,0.00394,0.00164
2455327.803,0.01192,0.00164
2455329.672,-0.00991,0.00169
2455329.682,-0.00544,0.0017
2455329.693,0.00246,0.00171
2455329.703,0.00165,0.00168
2455329.714,-0.01207,0.00171
2455329.722,-0.00962,0.00166
2455329.73,-0.00003,0.00169
2455329.736,-0.00633,0.00166
2455329.741,-0.00269,0.00166
2455329.747,-0.00715,0.00169
2455329.757,-0.00419,0.00172
2455329.768,-0.00625,0.00167
2455329.778,0.00306,0.00163
2455329.789,-0.00384,0.00171
2455329.799,-0.00927,0.00168
2455330.638,-0.001745,0.0014
2455330.642,-0.007675,0.00133
2455330.665,0.01078,0.00167
2455330.731,0.00382,0.00164
2455330.736,0.00228,0.00149
2455330.75,-0.00201,0.00165
2455330.761,-0.00452,0.00165
2455330.771,-0.00178,0.00163
2455330.781,0.01095,0.00168
2455330.792,0.00112,0.00161
2455331.638,-0.007235,0.00132
2455331.715,0.00324,0.00181
2455331.723,-0.00719,0.00178
2455331.734,0.02519,0.00146
2455331.74,0.01712,0.00174
2455331.75,0.00084,0.00158
2455332.659,-0.00033,0.00165
2455332.667,0.0028,0.00167
2455332.678,-0.00477,0.00173
2455332.688,0.00392,0.00169
2455332.698,-0.00193,0.00172
2455332.709,-0.00037,0.00172
2455332.717,-0.00389,0.00173
2455332.723,-0.00972,0.00172
2455332.728,0.00101,0.00171
2455332.734,0.00371,0.00169
2455332.74,0.01158,0.00172
2455332.75,0.00756,0.00171
2455332.76,-0.00636,0.00169
2455332.771,0.00961,0.00164
2455332.781,-0.0035,0.00166
2455332.791,-0.00168,0.00168
2455333.657,0.00094,0.00168
2455333.665,0.00344,0.00169
2455333.674,-0.01381,0.0017
2455333.682,-0.00472,0.00171
2455333.69,0.0036,0.00169
2455333.698,-0.00154,0.0017
2455333.706,-0.00474,0.0017
2455333.715,-0.01274,0.00169
2455333.72,-0.00756,0.00167
2455333.726,0.01075,0.00168
2455333.732,0.00711,0.00168
2455333.737,0.00151,0.00168
2455333.748,0.00293,0.0017
2455333.758,-0.00783,0.00168
2455333.768,-0.00402,0.00167
2455333.779,-0.00156,0.00167
2455333.789,-0.00762,0.00167
2455335.652,-0.0111,0.0018
2455335.66,0.00081,0.00179
2455335.668,-0.01122,0.00178
2455335.676,-0.00604,0.0018
2455335.685,-0.0051,0.00179
2455335.693,-0.00599,0.00181
2455335.701,-0.00234,0.00177
2455335.709,-0.00802,0.00179
2455335.715,-0.01053,0.00182
2455335.721,-0.00739,0.00177
2455335.726,-0.00258,0.00174
2455335.732,-0.01034,0.00177
2455335.742,0.00077,0.0018
2455335.753,0.00623,0.00175
2455335.763,0.00785,0.0018
2455335.773,-0.00332,0.00173
2455341.645,0.00381,0.00207
2455341.653,0.00439,0.00202
2455341.661,0.00373,0.00204
2455341.669,-0.00186,0.00201
2455341.68,-0.00467,0.00207
2455341.69,0.00313,0.00202
2455341.698,0.0019,0.00204
2455341.704,-0.00194,0.00211
2455341.709,-0.00539,0.00199
2455341.715,0.00356,0.00201
2455341.725,0.01603,0.00201
2455341.736,0.01387,0.00207
2455341.746,0.00707,0.00201
2455341.757,0.01339,0.00198
2455341.767,0.0006,0.00209
2455342.645,0.00033,0.00212
2455342.653,-0.00127,0.00209
2455342.662,0.00338,0.00211
2455342.67,0.00257,0.00206
2455342.68,0.00409,0.00204
2455342.688,-0.00643,0.0022
2455342.696,-0.00081,0.00202
2455342.702,-0.0076,0.0021
2455342.708,0.00345,0.00215
2455342.713,-0.00732,0.00212
2455342.724,-0.00559,0.00208
2455342.734,-0.01417,0.00211
2455342.745,-0.00656,0.00216
2455342.755,0.00156,0.00214
2455342.765,0.00939,0.00223
2455343.646,0.00386,0.00213
2455343.654,-0.00296,0.00213
2455343.662,0.00298,0.0022
2455343.67,0.0021,0.00215
2455343.681,0.00054,0.00218
2455343.689,0.00083,0.00217
2455343.694,-0.00293,0.00222
2455343.7,-0.01134,0.00223
2455343.706,-0.01359,0.00222
2455343.711,0.00296,0.00223
2455343.722,-0.00399,0.00222
2455343.732,0.00031,0.00219
2455343.743,-0.00337,0.0023
2455343.753,-0.00829,0.00227
2455344.646,0.01486,0.00234
2455344.654,0.00025,0.00237
2455344.663,0.02198,0.0023
2455344.671,0.0162,0.00224
2455344.681,0.00677,0.00241
2455344.689,0.02399,0.00229
2455344.695,0.00099,0.00238
2455344.701,0.00309,0.00237
2455344.706,0.00466,0.00234
2455344.717,-0.00198,0.00236
2455345.647,0.00785,0.0019
2455345.655,0.00393,0.00193
2455345.663,0.01078,0.00194
2455345.671,0.00248,0.00205
2455345.679,0.00015,0.00201
2455345.688,-0.0036,0.00213
2455345.693,0.01306,0.00206
2455345.699,0.004,0.00217
2455345.705,0.00194,0.00209
2455345.715,-0.00625,0.00212
2455345.725,-0.00376,0.00213
2455345.736,0.00843,0.00217
2455345.746,0.00094,0.00222
2455345.756,0.00738,0.00219
2455346.647,-0.00132,0.00178
2455346.656,0.00509,0.00167
2455346.664,-0.00015,0.00168
2455346.672,-0.00848,0.0017
2455346.68,-0.00528,0.00174
2455346.686,-0.00757,0.00185
2455346.691,-0.00245,0.0018
2455346.697,0.00125,0.00186
2455346.703,0.00257,0.00191
2455346.713,-0.00481,0.00194
2455346.723,-0.01188,0.00201
2455346.734,-0.01381,0.00199
2455346.744,-0.00403,0.002
2455346.755,0.0087,0.002
2455347.647,0.002,0.00183
2455347.656,-0.00711,0.00178
2455347.664,0.00071,0.00176
2455347.672,-0.00463,0.00176
2455347.68,-0.01209,0.00176
2455347.686,-0.00412,0.00175
2455347.692,0.00529,0.00171
2455347.697,0.00224,0.00176
2455347.708,0.00438,0.00178
2455347.718,-0.0089,0.00188
2455347.728,-0.00397,0.00197
2455347.739,0.0008,0.00192
2455347.749,-0.01039,0.00196
2455348.648,0.00915,0.00179
2455348.656,0.00302,0.00169
2455348.664,0.00412,0.00169
2455348.673,0.00608,0.00168
2455348.678,0.00149,0.0017
2455348.684,0.00812,0.0017
2455348.69,0.00559,0.00164
2455348.695,0.014,0.00163
2455348.706,0.0111,0.00163
2455348.716,-0.00129,0.00163
2455348.726,0.00858,0.00167
2455348.737,0.0158,0.00171
2455348.747,0.00878,0.00175
2455349.679,-0.00011,0.00168
2455349.698,0.008,0.00174
2455349.719,0.01741,0.002
2455349.729,0.00471,0.0017
2455349.74,0.00756,0.00169
2455350.669,0.00078,0.00165
2455350.675,-0.00274,0.00169
2455350.68,0.0074,0.00168
2455350.686,0.01051,0.00159
2455350.692,0.01114,0.00165
2455350.702,0.00472,0.00168
2455350.712,0.00779,0.00188
2455350.723,0.02394,0.00168
2455350.733,0.00881,0.00168
2455350.744,-0.00396,0.00165
2455351.681,0.02006,0.00164
2455351.687,0.02088,0.00164
2455351.697,0.01316,0.00166
2455351.708,0.00917,0.0017
2455351.718,0.01808,0.00167
2455351.728,0.0163,0.00169
2455351.739,0.00785,0.00168
2455352.684,0.01722,0.00166
2455352.694,0.00675,0.00168
2455352.705,0.01981,0.00168
2455352.715,0.00935,0.00168
2455352.725,0.00575,0.00168
2455352.736,0.00856,0.00167
2455353.69,0.0189,0.00164
2455353.7,0.01193,0.00162
2455353.711,0.01145,0.00164
2455353.721,0.01806,0.00162
2455353.732,0.00631,0.00164
2455358.686,0.03086,0.00164
2455358.696,0.00196,0.00164
2455358.707,0.02529,0.00159
2455358.717,0.03855,0.0016
2455359.69,0.01517,0.00172
2455359.701,0.00993,0.00169
2455359.711,0.00378,0.00169
2455360.688,-0.00581,0.00168
2455360.699,0.00509,0.00167
2455360.709,0.01597,0.00167
2455362.691,0.00013,0.00169
2455362.701,0.00739,0.00171
2455370.688,0.01907,0.00208
2455514.009,-0.004285,0.00148
2455516.005,0.003105,0.00147
2455516.015,-0.010785,0.00152
2455517.012,-0.003305,0.00147
2455519.994,-0.002285,0.00151
2455523.979,0.003645,0.00169
2455523.984,0.002565,0.00173
2455523.999,0.000545,0.00169
2455526.012,0.007635,0.00168
2455526.971,0.005685,0.00164
2455526.973,0.001085,0.00167
2455526.985,0.008265,0.00172
2455526.991,0.001455,0.00164
2455526.993,0.004045,0.00165
2455526.996,0.003235,0.00166
2455526.998,-0.004965,0.00167
2455527.005,0.009445,0.00168
2455527.007,0.004805,0.00167
2455527.009,-0.001615,0.00161
2455527.011,0.000905,0.00167
2455533.021,-0.000075,0.00149
2455536.946,-0.006635,0.00139
2455537.005,0.001485,0.0014
2455537.011,-0.011695,0.00138
2455537.017,-0.006285,0.00138
2455537.025,-0.005365,0.0014
2455537.034,-0.002695,0.00139
2455537.042,-0.004285,0.00142
2455537.051,-0.010245,0.00161
2455539,-0.003205,0.00144
2455539.011,-0.008805,0.00146
2455539.03,-0.010505,0.00145
2455539.039,-0.007835,0.00143
2455539.047,0.001995,0.00148
2455539.938,0.003265,0.00142
2455539.948,-0.001635,0.00141
2455539.996,-0.004235,0.00146
2455540.002,-0.003475,0.00142
2455540.008,-0.006675,0.00148
2455540.016,-0.001105,0.00143
2455540.027,0.000005,0.00147
2455540.035,-0.007565,0.00146
2455540.044,-0.009165,0.00147
2455540.052,0.007205,0.00167
2455541.933,-0.000265,0.00138
2455542.041,-0.009455,0.00141
2455542.05,-0.010965,0.00149
2455542.931,0.007515,0.00134
2455542.984,0.003595,0.00141
2455542.99,0.005285,0.00141
2455542.995,-0.004985,0.00138
2455543.001,-0.002265,0.00142
2455543.01,-0.002165,0.00139
2455543.02,0.006485,0.00138
2455543.927,-0.002175,0.00139
2455543.98,0.001745,0.00149
2455543.986,-0.010895,0.00145
2455543.992,-0.006915,0.00144
2455544.006,-0.002255,0.00144
2455544.027,-0.002195,0.00145
2455544.038,-0.004145,0.00141
2455544.046,-0.007795,0.00149
2455544.055,0.000935,0.00177
2455544.926,-0.009855,0.00143
2455544.982,-0.005665,0.00146
2455544.988,-0.005145,0.00138
2455544.994,-0.007705,0.00145
2455545.002,-0.009155,0.00142
2455545.013,-0.009925,0.00139
2455545.024,-0.008775,0.00145
2455545.034,-0.016835,0.00145
2455545.043,-0.003015,0.00145
2455545.051,-0.009415,0.00159
2455545.923,-0.010255,0.00152
2455545.974,0.009545,0.0015
2455545.986,-0.004795,0.00142
2455545.991,-0.009805,0.00151
2455546,-0.003735,0.00142
2455546.021,-0.007435,0.00149
2455546.032,-0.006045,0.0015
2455546.04,-0.003785,0.00147
2455546.048,-0.010425,0.00151
2455546.054,-0.009065,0.00164
2455546.931,-0.007935,0.00147
2455546.978,-0.005405,0.00141
2455546.989,-0.012145,0.00147
2455546.997,-0.004805,0.00139
2455547.008,-0.012135,0.00146
2455547.019,-0.009475,0.0014
2455547.029,0.001025,0.00139
2455547.038,-0.001035,0.00142
2455547.046,-0.015305,0.00147
2455559.883,-0.005165,0.0015
2455559.925,-0.009655,0.00145
2455559.936,-0.004945,0.00141
2455559.962,-0.012015,0.00152
2455559.972,-0.000115,0.00151
2455559.983,-0.001035,0.00145
2455560.004,-0.002815,0.00151
2455560.015,-0.006215,0.00152
2455560.036,-0.00333,0.00164
2455560.055,-0.00398,0.00167
2455563.874,0.006775,0.00143
2455563.886,-0.001505,0.00144
2455563.899,0.005785,0.00152
2455563.911,0.005165,0.00144
2455563.923,-0.002875,0.00146
2455563.93,0.001155,0.00145
2455563.937,0.008995,0.00142
2455563.944,-0.004695,0.00152
2455563.954,0.003595,0.0015
2455563.978,0.009815,0.00144
2455563.99,0.007375,0.00153
2455564.002,0.004495,0.00151
2455564.037,0.02887,0.00136
2455564.046,0.01333,0.00142
2455564.056,0.02025,0.00147
2455564.87,-0.017665,0.00151
2455564.88,0.004575,0.0014
2455564.891,-0.001505,0.00147
2455564.902,-0.002145,0.00153
2455564.912,0.000135,0.00145
2455564.923,0.002935,0.00142
2455564.929,0.001985,0.00145
2455564.934,0.000935,0.00146
2455564.94,0.002505,0.00147
2455564.949,-0.001915,0.00159
2455564.97,0.018475,0.00162
2455564.991,0.004635,0.00149
2455565.001,-0.002075,0.00151
2455565.027,0.00968,0.00164
2455565.037,-0.00185,0.00161
2455565.045,0.01228,0.0016
2455565.054,0.01128,0.00168
2455565.062,-0.00037,0.00186
2455565.867,-0.011695,0.00149
2455565.877,0.007485,0.0014
2455565.888,-0.005835,0.00145
2455565.899,-0.010205,0.00148
2455565.909,-0.001235,0.00145
2455565.92,-0.003595,0.00141
2455565.926,0.003555,0.00146
2455565.932,0.002345,0.0014
2455565.937,0.000045,0.0015
2455565.946,0.000375,0.0015
2455565.956,0.003725,0.00145
2455565.967,0.006675,0.00148
2455565.978,0.011915,0.00151
2455565.988,-0.000855,0.00152
2455565.999,0.004655,0.00152
2455566.024,0.0018,0.00153
2455566.035,-0.00135,0.00154
2455566.043,0.01108,0.00155
2455566.051,0.01943,0.00155
2455566.06,0.00377,0.00168
2455566.917,0.008025,0.00138
2455566.934,0.006635,0.00145
2455566.943,-0.003185,0.00148
2455566.953,0.002705,0.00147
2455566.964,0.004255,0.00141
2455566.974,0.002185,0.00146
2455566.985,0.002045,0.00147
2455566.996,0.021205,0.00128
2455567.021,0.02274,0.00144
2455567.031,0.00907,0.00149
2455567.058,0.01561,0.00153
2455568.98,-0.003615,0.00114
2455568.989,0.011605,0.00132
2455569.014,0.01439,0.00154
2455569.024,0.03219,0.00137
2455569.035,0.00165,0.00161
2455569.043,-0.00241,0.00159
2455569.052,0.00707,0.00158
2455569.06,-0.00438,0.00176
2455569.856,0.001915,0.00142
2455569.867,0.006525,0.00142
2455569.877,-0.000195,0.00138
2455569.888,-0.000145,0.00147
2455569.898,-0.006225,0.00146
2455569.909,0.008915,0.0014
2455569.915,0.004785,0.00145
2455569.921,0.006705,0.00143
2455569.927,0.002765,0.00144
2455569.936,-0.003645,0.00147
2455569.946,-0.001305,0.0015
2455569.957,0.005145,0.00144
2455569.967,0.009375,0.00146
2455569.978,0.005065,0.00147
2455569.986,-0.001475,0.0015
2455570.011,0.0073,0.0015
2455570.022,0.00282,0.0015
2455570.032,0.01743,0.0015
2455570.041,0.00972,0.0015
2455570.049,0.0095,0.00148
2455570.057,0.00944,0.00155
2455570.063,0.00646,0.00172
2455570.907,-0.000145,0.0014
2455570.913,0.004395,0.00137
2455570.919,0.001405,0.00141
2455571.019,0.03136,0.00138
2455571.03,0.02527,0.00137
2455571.04,0.00062,0.00153
2455571.049,0.0032,0.0015
2455571.057,0.00915,0.00156
2455571.063,0.01061,0.00178
2455571.851,-0.006525,0.0015
2455571.862,0.005855,0.00138
2455571.873,-0.003025,0.00143
2455571.883,0.002545,0.0015
2455571.894,0.001605,0.00143
2455571.904,-0.001305,0.00141
2455571.91,0.007125,0.00141
2455571.916,-0.003945,0.00144
2455571.922,0.004285,0.0015
2455571.93,0.004975,0.00149
2455571.941,0.003165,0.00146
2455571.951,0.003375,0.00141
2455571.962,0.002825,0.00147
2455571.973,0.000895,0.00149
2455571.981,0.005935,0.00148
2455572.006,-0.00538,0.00155
2455572.017,-0.00011,0.00156
2455572.027,0.00211,0.00156
2455572.038,-0.00226,0.00156
2455572.046,-0.00283,0.00158
2455572.054,-0.00066,0.00158
2455572.06,0.00361,0.00185
2455572.848,-0.001755,0.00155
2455572.858,0.016675,0.00138
2455572.869,0.013425,0.00143
2455572.879,-0.004345,0.0015
2455572.89,0.002155,0.00144
2455572.901,-0.006095,0.00145
2455572.906,0.001355,0.00141
2455572.912,-0.000185,0.00146
2455572.918,-0.001945,0.00148
2455572.926,0.005685,0.00148
2455572.937,0.005385,0.00144
2455572.947,0.004135,0.00142
2455572.958,-0.002165,0.00146
2455572.969,0.001275,0.00148
2455572.979,-0.003485,0.00146
2455573.004,0.00188,0.0015
2455573.015,-0.00206,0.0015
2455573.025,0.01067,0.00149
2455573.036,0.00228,0.00147
2455573.044,0.00426,0.00149
2455573.053,0.0136,0.00151
2455573.059,-0.00752,0.00162
2455573.061,-0.00173,0.00174
2455573.857,0.014295,0.0012
2455573.868,-0.001265,0.00139
2455573.878,-0.003235,0.0015
2455573.889,0.016155,0.0014
2455573.915,-0.000055,0.00151
2455573.934,0.002935,0.00152
2455573.944,0.014465,0.00146
2455574.848,0.007285,0.00151
2455574.858,0.001795,0.00137
2455574.869,0.001665,0.00144
2455574.88,0.007335,0.00146
2455574.89,0.008555,0.00141
2455574.896,0.014595,0.00134
2455574.902,0.000975,0.0014
2455574.907,-0.004135,0.00138
2455574.913,0.000155,0.00145
2455574.922,0.004585,0.00143
2455574.932,0.005045,0.00145
2455574.943,0.005725,0.0014
2455574.953,-0.002795,0.00143
2455574.964,-0.001025,0.00147
2455574.972,-0.000345,0.00148
2455574.997,0.02886,0.00145
2455575.008,-0.00317,0.00151
2455575.019,0.00094,0.00151
2455575.029,-0.00778,0.00151
2455575.04,0.00034,0.00151
2455575.048,0.00058,0.00153
2455575.054,-0.00903,0.00153
2455575.057,-0.00389,0.00157
2455575.059,0.00205,0.00165
2455575.061,0.00257,0.00178
2455575.843,-0.000005,0.00148
2455575.852,-0.005215,0.00152
2455575.86,-0.001495,0.00144
2455575.868,-0.001995,0.00139
2455575.877,-0.003155,0.00148
2455575.885,-0.004485,0.00148
2455575.893,0.000545,0.00141
2455575.899,-0.009105,0.00145
2455575.905,0.004805,0.00139
2455575.911,-0.000505,0.00139
2455575.919,0.000175,0.00138
2455575.93,0.001965,0.00144
2455575.94,0.000805,0.00145
2455575.951,0.003845,0.00139
2455575.962,0.004415,0.00141
2455575.97,0.004405,0.00145
2455575.995,0.00272,0.00157
2455576.006,-0.00559,0.00158
2455576.016,-0.00309,0.00158
2455576.027,-0.00567,0.00158
2455576.038,0.0098,0.00157
2455576.046,-0.00317,0.00157
2455576.052,0.00009,0.0016
2455576.054,-0.00954,0.00163
2455576.057,-0.00652,0.00168
2455576.059,-0.0024,0.00178
2455576.061,0.00107,0.00185
2455576.836,-0.000045,0.0015
2455576.844,-0.005605,0.00155
2455576.852,-0.003725,0.00147
2455576.861,-0.011815,0.0014
2455576.869,-0.004525,0.00146
2455576.877,-0.005175,0.00151
2455576.903,0.001275,0.00137
2455576.938,-0.002305,0.00144
2455576.949,0.003715,0.00137
2455576.96,0.000095,0.00143
2455576.968,0.001255,0.00137
2455576.993,-0.00115,0.00154
2455577.004,-0.00439,0.00157
2455577.014,0.00044,0.00154
2455577.025,-0.00834,0.00157
2455577.035,0.0017,0.00152
2455577.044,-0.01229,0.00156
2455577.05,0.00087,0.00156
2455577.052,-0.00415,0.00154
2455577.054,0.00182,0.00156
2455577.056,-0.00331,0.0016
2455577.059,-0.00468,0.00162
2455577.061,0.00202,0.00176
2455577.834,-0.000625,0.00157
2455577.839,0.000935,0.00157
2455577.844,0.003865,0.0015
2455577.848,-0.002655,0.00157
2455577.853,0.001575,0.00158
2455577.858,0.001165,0.00153
2455577.863,0.003175,0.00153
2455577.868,0.007745,0.00151
2455577.873,0.004225,0.00145
2455577.877,-0.003945,0.00149
2455577.882,0.006115,0.0015
2455577.887,-0.002275,0.00157
2455577.889,0.002675,0.00158
2455577.891,0.001255,0.00158
2455577.894,-0.001825,0.00156
2455577.896,-0.010875,0.00156
2455577.898,-0.000865,0.00154
2455577.9,-0.006845,0.00153
2455577.903,-0.005045,0.00154
